--- I dati riportati sono pubblicati in tempo reale e pertanto non si può escludere la presenza saltuaria di valori anomali. ---
--- Per approfondimenti contattare il Centro Funzionale regionale 0165 272650. ---
Stazione: Valsavarenche - Pont
Latitudine wgs84: 45.5268
Longitudine wgs84: 7.20093
Quota mslm: 1951
Parametro: Umidità relativa
Unità misura: %
Data inizio: 2025-12-02 00:00:00
Data fine: 2025-12-05 23:59:59

2025-12-02 00:00:00;87,3
2025-12-02 01:00:00;87,5
2025-12-02 02:00:00;86,2
2025-12-02 03:00:00;86,0
2025-12-02 04:00:00;83,0
2025-12-02 05:00:00;86,7
2025-12-02 06:00:00;84,7
2025-12-02 07:00:00;82,0
2025-12-02 08:00:00;77,8
2025-12-02 09:00:00;69,2
2025-12-02 10:00:00;61,2
2025-12-02 11:00:00;62,3
2025-12-02 12:00:00;68,8
2025-12-02 13:00:00;66,8
2025-12-02 14:00:00;64,5
2025-12-02 15:00:00;65,8
2025-12-02 16:00:00;66,7
2025-12-02 17:00:00;69,3
2025-12-02 18:00:00;81,4
2025-12-02 19:00:00;81,0
2025-12-02 20:00:00;78,6
2025-12-02 21:00:00;85,0
2025-12-02 22:00:00;90,7
2025-12-02 23:00:00;91,0
2025-12-03 00:00:00;90,5
2025-12-03 01:00:00;91,0
2025-12-03 02:00:00;91,8
2025-12-03 03:00:00;92,2
2025-12-03 04:00:00;92,2
2025-12-03 05:00:00;92,2
2025-12-03 06:00:00;92,0
2025-12-03 07:00:00;92,5
2025-12-03 08:00:00;86,0
2025-12-03 09:00:00;86,0
2025-12-03 10:00:00;82,2
2025-12-03 11:00:00;80,2
2025-12-03 12:00:00;80,0
2025-12-03 13:00:00;83,7
2025-12-03 14:00:00;87,7
2025-12-03 15:00:00;91,2
2025-12-03 16:00:00;94,0
2025-12-03 17:00:00;95,0
2025-12-03 18:00:00;95,5
2025-12-03 19:00:00;94,3
2025-12-03 20:00:00;94,0
2025-12-03 21:00:00;95,0
2025-12-03 22:00:00;95,0
2025-12-03 23:00:00;95,0
2025-12-04 00:00:00;95,0
2025-12-04 01:00:00;95,0
2025-12-04 02:00:00;94,7
2025-12-04 03:00:00;95,0
2025-12-04 04:00:00;94,2
2025-12-04 05:00:00;94,0
2025-12-04 06:00:00;93,7
2025-12-04 07:00:00;93,5
2025-12-04 08:00:00;92,5
2025-12-04 09:00:00;88,8
2025-12-04 10:00:00;83,8
2025-12-04 11:00:00;88,8
2025-12-04 12:00:00;84,8
2025-12-04 13:00:00;83,2
2025-12-04 14:00:00;87,8
2025-12-04 15:00:00;91,2
2025-12-04 16:00:00;91,2
2025-12-04 17:00:00;90,7
2025-12-04 18:00:00;96,3
2025-12-04 19:00:00;96,8
2025-12-04 20:00:00;83,8
2025-12-04 21:00:00;78,0
2025-12-04 22:00:00;81,0
2025-12-04 23:00:00;80,0
2025-12-05 00:00:00;80,3
2025-12-05 01:00:00;79,5
2025-12-05 02:00:00;78,0
2025-12-05 03:00:00;80,3
2025-12-05 04:00:00;78,3
2025-12-05 05:00:00;74,7
2025-12-05 06:00:00;74,7
2025-12-05 07:00:00;74,7
2025-12-05 08:00:00;76,2
2025-12-05 09:00:00;70,5
2025-12-05 10:00:00;52,8
2025-12-05 11:00:00;51,0
2025-12-05 12:00:00;58,7
2025-12-05 13:00:00;63,2
2025-12-05 14:00:00;59,0
2025-12-05 15:00:00;
